Event.Id,Event.Date,Location,Make,Model,Engine.Type,Total.Fatal.Injuries,Total.Serious.Injuries,Broad.phase.of.flight,Aircraft.Category,Number.of.Engines
20100712X00527,2010-06-29,"Waddy, KY",LAWWILL TED,ZODIAC 601XL,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20110224X21957,2010-06-29,"Jundiai, Brazil",BEECH,300,Turbo Prop,0.0,0.0,NULL,Airplane,2.0
20100630X12540,2010-06-30,"Iliamna, AK",CESSNA,U206G,Reciprocating,0.0,1.0,NULL,Airplane,1.0
20100630X65010,2010-06-30,"Huntsville, UT",CESSNA,175,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100701X20251,2010-06-30,"Farmingdale, NY",DIAMOND AIRCRAFT IND INC,DA 40,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100701X62144,2010-06-30,"Sequim, WA",CONSOLIDATED AERONAUTICS INC.,LAKE LA-4-200,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100707X80238,2010-06-30,"Bloomington, IL",DIAMOND AIRCRAFT IND INC,DA 20-C1,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100716X53201,2010-06-30,"Chesapeake, VA",CESSNA,172S,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100701X65051,2010-07-01,"Twin Falls, ID",CESSNA,172M,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100701X95445,2010-07-01,"Perry, KS",BEECH,F33A,Reciprocating,2.0,0.0,NULL,Airplane,1.0
20100706X11747,2010-07-01,"Avalon, CA",CESSNA,182P,Reciprocating,1.0,0.0,NULL,Airplane,1.0
20100708X44550,2010-07-01,"Missoula, MT",CESSNA,180,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100702X65308,2010-07-02,"Destin, FL",NORTH AMERICAN,AT-6,Reciprocating,2.0,0.0,NULL,Airplane,1.0
20100702X94829,2010-07-02,"Burnsville, NC",CIRRUS DESIGN CORP,SR22,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100703X90846,2010-07-02,"Centennial, CO",AVIAT AIRCRAFT INC,A-1B,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100706X12800,2010-07-02,"Venice, CA",CESSNA,152,Reciprocating,1.0,0.0,NULL,Airplane,1.0
20100706X82728,2010-07-02,"Centerville, MO",PIPER,PA-24-250,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100709X31226,2010-07-02,"Cottonwood, AZ",MOONEY,M20F,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100704X92306,2010-07-03,"Fairfield, PA",PIPER,PA-25-235,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100708X75348,2010-07-03,"Neola, UT",CESSNA,150M,Reciprocating,0.0,1.0,NULL,Airplane,1.0
20100708X75433,2010-07-03,"Montezuma, UT",ADAMS JOHN R JR,PIEL DIAMANT,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100708X81028,2010-07-03,"Wellington, CO",WELLS TERRY,HULA GIRL,Reciprocating,0.0,0.0,NULL,Glider,1.0
20100708X84529,2010-07-03,"Jacksonville, AR",AERO COMMANDER,100,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100713X21136,2010-07-03,"Las Vegas, NV",BEECH,E-55,Reciprocating,0.0,0.0,NULL,Airplane,2.0
20100720X02029,2010-07-03,"La Tuna, Mexico",BELL,206,Turbo Shaft,0.0,1.0,NULL,Helicopter,1.0
20110113X24716,2010-07-03,"Hong Kong, Hong Kong",AgustadWestland,AW139,Turbo Shaft,0.0,0.0,NULL,Helicopter,2.0
20100704X15412,2010-07-04,"Alpine, TX",CESSNA,421B,Reciprocating,5.0,0.0,NULL,Airplane,2.0
20100706X15114,2010-07-04,"Austin, TX",ROBINSON HELICOPTER COMPANY,R44 II,Reciprocating,0.0,0.0,NULL,Helicopter,1.0
20100706X91624,2010-07-04,"East Troy, WI",BRANTLY,B-2B,Reciprocating,0.0,0.0,NULL,Helicopter,1.0
20100707X43521,2010-07-04,"Dayton, OH",EUROCOPTER,AS365N3,Turbo Shaft,0.0,0.0,NULL,Helicopter,2.0
20100708X45718,2010-07-04,"Tillamook, OR",LUSCOMBE,8E,Reciprocating,0.0,2.0,NULL,Airplane,1.0
20100705X01827,2010-07-05,"Fairfield, NJ",CIRRUS DESIGN CORP,SR22,Reciprocating,3.0,0.0,NULL,Airplane,1.0
20100705X12909,2010-07-05,"Marion, KY",ROBINSON HELICOPTER,R44,Reciprocating,1.0,0.0,NULL,Helicopter,1.0
20100705X80144,2010-07-05,"Chesapeake, VA",CESSNA,172P,Reciprocating,1.0,0.0,NULL,Airplane,1.0
20100708X22551,2010-07-05,"Coeur d'Alene, ID",CESSNA,210,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100708X61542,2010-07-05,"Dillon, MT",PIPER,PA-18-150,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100712X54906,2010-07-05,"Warrenton, VA",PIPER,J3C-65,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100712X84208,2010-07-05,"Alamagordo, NM",CESSNA,182M,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100706X13819,2010-07-06,"Mooresville, NC",BEECH,F33A,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100706X30130,2010-07-06,"Keller, WA",CESSNA,150,Reciprocating,1.0,0.0,NULL,Airplane,1.0
20100708X44303,2010-07-06,"Garfield, WA",AIR TRACTOR INC,AT-301,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100708X60022,2010-07-06,"Albuquerque, NM",PIPER,PA32,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100708X85312,2010-07-07,"Albuquerque, NM",CESSNA,206,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100720X13012,2010-07-07,"Bison, SD",SKYKITS CORP,SAVANNAH VGW,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100624X81358,2010-07-08,"Rancho Murieta, CA",CESSNA,172F,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100708X70842,2010-07-08,"Arlington, WA",JOHNSON,HELICYCLE,Turbo Shaft,0.0,1.0,NULL,Helicopter,1.0
20100708X82843,2010-07-08,"Fallon, NV",DOUGLAS,A4L,Turbo Jet,0.0,1.0,NULL,Airplane,1.0
20100710X31016,2010-07-08,"Estes Park, CO",CHAMPION,8KCAB,Reciprocating,0.0,2.0,NULL,Airplane,1.0
20100710X70251,2010-07-09,"Goddard, KS",CESSNA,172,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100712X50005,2010-07-09,"Whitehall, MT",ERCOUPE,415,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100712X50901,2010-07-09,"Chillicothe, MO",GRUMMAN ACFT ENG COR-SCHWEIZER,G-164B,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100712X73647,2010-07-09,"Houston, TX",CESSNA,210,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100713X40415,2010-07-09,"Santa Rosa, NM",SCHWEIZER,269C,Reciprocating,0.0,0.0,NULL,Helicopter,1.0
20100716X33311,2010-07-09,"Deshler, OH",ROCKWELL INTERNATIONAL,S-2R,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100711X02917,2010-07-10,"Port Orange, FL",VANS,RV8,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100712X13752,2010-07-10,"Pima, AZ",Ronald V White,CH701,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100712X15100,2010-07-10,"Sedona, AZ",PIPER,PA32RT,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100712X51301,2010-07-10,"Dutch John, UT",DIAMOND AIRCRAFT IND INC,DA 20-C1,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100712X62225,2010-07-10,"Franklin, IN",CESSNA,140,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100714X65634,2010-07-10,"Roswell, NM",BELL,OH-58A,Turbo Shaft,0.0,0.0,NULL,Helicopter,1.0
20100716X53446,2010-07-10,"Boyne City, MI",CESSNA,172K,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100716X60304,2010-07-10,"Muncie, IN",WSK PZL MIELEC,M-18A,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100717X14523,2010-07-10,"Santa Fe, NM",AERONCA,7AC,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100711X15942,2010-07-11,"Tulsa, OK",CESSNA,421,Reciprocating,3.0,0.0,NULL,Airplane,2.0
20100712X81830,2010-07-11,"Chino, CA",CESSNA,177,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100713X40659,2010-07-11,"Lake Village, AR",AIR TRACTOR,AT602,Turbo Prop,0.0,0.0,NULL,Airplane,1.0
20100713X43713,2010-07-11,"LaGrange, GA",BEECH,58,Reciprocating,0.0,0.0,NULL,Airplane,2.0
20100715X13927,2010-07-11,"Sarasota, FL",PIPER,PA28R,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100715X44343,2010-07-11,"Truth or Consequences, NM",BEECH,V35A,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100712X63821,2010-07-12,"Chapel Hill, NC",CIRRUS,SR20,Reciprocating,1.0,1.0,NULL,Airplane,1.0
20100712X85702,2010-07-12,"Yellow Pine, ID",PIPER,PA-32RT-300,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100712X94607,2010-07-12,"Owasso, OK",CESSNA,177B,Reciprocating,3.0,0.0,NULL,Airplane,1.0
20100713X20600,2010-07-12,"Kakhonak, AK",CESSNA,180J,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100713X23333,2010-07-12,"Palmer, AK",CESSNA,172N,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100715X13336,2010-07-12,"Gulf of Mexico, LA",BELL,206,Turbo Shaft,0.0,0.0,NULL,Helicopter,1.0
20100714X15636,2010-07-13,"Fairhope, AL",CESSNA,172,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100714X50804,2010-07-13,"St. Ignace, MI",BEECH,58,Reciprocating,4.0,0.0,NULL,Airplane,2.0
20100715X63552,2010-07-13,"Independence, IA",GRUMMAN ACFT ENG COR-SCHWEIZER,G-164B,Turbo Prop,0.0,0.0,NULL,Airplane,1.0
20100716X11746,2010-07-13,"Hutto, TX",GRUMMAN AMERICAN AVN. CORP.,AA-5,Reciprocating,0.0,1.0,NULL,Airplane,1.0
20100714X01135,2010-07-14,"El Monte, CA",CESSNA,310K,Reciprocating,0.0,0.0,NULL,Airplane,2.0
20100714X05907,2010-07-14,"Truckee, CA",CESSNA,170,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100714X15637,2010-07-14,"Tolar, TX",BEECH,35C33,Turbo Prop,3.0,0.0,NULL,Airplane,1.0
20100715X63109,2010-07-14,"Thayer, IN",CESSNA,182R,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100720X12606,2010-07-14,"Mount Cory, OH",WOGENSTAHL WALLACE L,WOGENSTAHL 281 MR,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100720X25208,2010-07-14,"Krum, TX",PIPER,J3C-65,Reciprocating,0.0,2.0,NULL,Airplane,1.0
20100714X15847,2010-07-15,"North Myrtle Beach, SC",PIPER,PA-28RT-201,Reciprocating,3.0,0.0,NULL,Airplane,1.0
20100715X04443,2010-07-15,"Las Vegas, NV",BEECH,A36,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100715X63336,2010-07-15,"Iowa Falls, IA",KLEMME WILLIAM H,ZENITH CH 701,Reciprocating,1.0,0.0,NULL,Airplane,1.0
20100715X70022,2010-07-15,"Fullerton, CA",PIPER,PA-28-236,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100715X80259,2010-07-15,"King Salmon, AK",PIPER,PA-14,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100716X02415,2010-07-15,"Rowley, MA",GARLICK HELICOPTERS INC,OH-58A+,Turbo Shaft,0.0,0.0,NULL,Helicopter,1.0
20100716X93450,2010-07-15,"West Melbourne, FL",ROBINSON HELICOPTER,R22 BETA,Reciprocating,0.0,0.0,NULL,Helicopter,1.0
20100719X61851,2010-07-15,"Blackstone, IL",CONTINENTAL COPTERS,TOMCAT MK6B,Reciprocating,0.0,1.0,NULL,Helicopter,1.0
20100720X44654,2010-07-15,"St. Petersburg, FL",PIPER,PA-32R-300,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100914X84745,2010-07-15,"Skwentna, AK",AVIONS MAX HOLSTE,MH 1521 BROUSSARD,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100716X63918,2010-07-16,"Eagle Point, OR",TOPDOG ULTRALIGHTS,TOP DOG 582,Reciprocating,0.0,1.0,NULL,Weight-Shift,1.0
20100717X71900,2010-07-16,"Salt Lake City, UT",ROBINSON HELICOPTER COMPANY,R44 II,Reciprocating,0.0,0.0,NULL,Helicopter,1.0
20100722X25310,2010-07-16,"Novo Horizonte, Brazil",ROBINSON,R44,Reciprocating,1.0,1.0,NULL,Helicopter,1.0
20100717X74629,2010-07-17,"South Portland, ME",S.C. Aerostar S.A.,Yak52,Reciprocating,2.0,0.0,NULL,Airplane,1.0
20100718X52341,2010-07-17,"Monument Valley, UT",LEONARD TRUDY,KITFOX III,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100720X91207,2010-07-17,"Edmore, ND",AIR TRACTOR INC,AT-301,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100725X22158,2010-07-17,"Crisfield, MD",CESSNA,182,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100718X13845,2010-07-18,"Skwentna, AK",CONSOLIDATED AERONAUTICS INC.,LAKE LA-4-200,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100718X92742,2010-07-18,"Phoenix, AZ",BEECH,A36,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100719X03038,2010-07-18,"Buckhead, GA",PIPER,J-3C,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100719X43835,2010-07-18,"Cairo, NE",PIPER,PA-25-260,Reciprocating,0.0,1.0,NULL,Airplane,1.0
20100719X63453,2010-07-18,"New Stuyahok, AK",CESSNA,172P,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100720X43639,2010-07-18,"Atlanta, GA",MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,Turbo Fan,0.0,0.0,NULL,Airplane,2.0
20100726X85651,2010-07-18,"Coeur d'Alene, ID",CESSNA,A185F,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100712X85137,2010-07-19,"Gallup, NM",AMERICAN,AA-1,Reciprocating,0.0,1.0,NULL,Airplane,1.0
20100719X01736,2010-07-19,"Denton, TX",DAVIS JOHN,TR-4,Reciprocating,1.0,0.0,NULL,Airplane,1.0
20100719X10927,2010-07-19,"Roseville, PA",BELL,206,Turbo Shaft,0.0,0.0,NULL,Helicopter,1.0
20100719X45005,2010-07-19,"Casper, WY",AVIAT AIRCRAFT INC,A-1B,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100719X91016,2010-07-19,"Minden, NE",SCHWEIZER,269C,Reciprocating,0.0,0.0,NULL,Helicopter,1.0
20100719X92628,2010-07-19,"Mount Pleasant, SC",TEXAS AIR VENTURES INC,COMP AIR 8,Turbo Prop,1.0,0.0,NULL,Airplane,1.0
20100720X11641,2010-07-19,"Wells, NV",BELL,206,Turbo Shaft,0.0,0.0,NULL,Helicopter,1.0
20100720X80755,2010-07-19,"Shreveport, LA",ROBINSON HELICOPTER COMPANY,R44 II,Reciprocating,0.0,0.0,NULL,Helicopter,1.0
20100721X42616,2010-07-19,"Clyde, OH",CESSNA,A188B,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100722X45735,2010-07-19,"Oshkosh, WI",NORD,3202,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100721X04940,2010-07-20,"New Bern, NC",PIPER,PA-28R-200,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100721X52136,2010-07-20,"Indian Head, MD",CESSNA,152,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100722X43425,2010-07-20,"Lucile, ID",PIPER/CUB CRAFTERS,PA-18-150,Reciprocating,0.0,1.0,NULL,Airplane,1.0
20110225X03247,2010-07-20,"Randolph, NY",AERONCA,11AC,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100722X44734,2010-07-21,"Toulin, IL",AIR TRACTOR INC,AT-401,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100726X05405,2010-07-21,"Prescott, WA",SCHWEIZER,G-164B,Turbo Prop,0.0,0.0,NULL,Airplane,1.0
20100722X42016,2010-07-22,"Bend, OR",BEECH,V35,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100722X52126,2010-07-22,"McCook, NE",AERO COMMANDER,S2R,Turbo Prop,0.0,0.0,NULL,Airplane,1.0
20100723X31435,2010-07-22,"Knoxville, TN",CESSNA,150M,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100723X32554,2010-07-22,"Cleburne, TX",SMITH,Aerostar,Reciprocating,0.0,1.0,NULL,Airplane,2.0
20100723X51251,2010-07-22,"Alexandria, LA",GRUMMAN ACFT ENG COR-SCHWEIZER,G-164B,Turbo Prop,0.0,0.0,NULL,Airplane,1.0
20100722X21328,2010-07-23,"Kingfisher, OK",EUROCOPTER,AS 350 B2,Turbo Shaft,2.0,0.0,NULL,Helicopter,1.0
20100723X60734,2010-07-23,"Ketchikan, AK",DEHAVILLAND,BEAVER DHC-2 MK.1,Reciprocating,1.0,0.0,NULL,Airplane,1.0
20100724X22559,2010-07-23,"Palmer, AK",CESSNA,170B,Reciprocating,0.0,1.0,NULL,Airplane,1.0
20100725X02818,2010-07-23,"New Hampton, IA",BELL,206B,Turbo Shaft,0.0,0.0,NULL,Helicopter,1.0
20100726X81223,2010-07-23,"Whittemore, IA",AIR TRACTOR,502B,Turbo Prop,0.0,0.0,NULL,Airplane,1.0
20100726X83012,2010-07-23,"Oregon City, OR",CLARK,RV-9A,Reciprocating,1.0,0.0,NULL,Airplane,1.0
20100726X85451,2010-07-23,"Ephrata, WA",CESSNA,152,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100809X15745,2010-07-23,"Ludington, MI",CESSNA,U206F,Reciprocating,4.0,1.0,NULL,Airplane,1.0
20100724X41324,2010-07-24,"Davant, LA",CESSNA,180,Reciprocating,1.0,0.0,NULL,Airplane,1.0
20100724X45451,2010-07-24,"Big Bear City, CA",BELL,206 B II,Turbo Shaft,0.0,0.0,NULL,Helicopter,1.0
20100725X03807,2010-07-24,"Tea, SD",WARTH DENNIS J,Classic Sport S-18,Reciprocating,1.0,0.0,NULL,Airplane,1.0
20100725X04447,2010-07-24,"Spearfish, SD",PIPER,PA-28-151,Reciprocating,1.0,1.0,NULL,Airplane,1.0
20100725X05225,2010-07-24,"Rochester, MN",BELL,47G-4A,Turbo Shaft,1.0,0.0,NULL,Helicopter,1.0
20100725X21127,2010-07-24,"Franklin, PA",NADIG PAUL K,NADIG,Reciprocating,2.0,0.0,NULL,Airplane,1.0
20100725X24935,2010-07-24,"Enochville, NC",MULLOY CHARLES,ZODIAC 601XL,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100727X15215,2010-07-24,"Waynesboro, VA",CESSNA,172N,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100804X93715,2010-07-24,"White Plains, NY",CESSNA,172,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100824X43511,2010-07-24,"Peace River, Canada",BEECH,B36TC,Turbo Prop,1.0,0.0,NULL,Airplane,1.0
20100725X01702,2010-07-25,"Green Lake, WI",BEECH,H35,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100725X05923,2010-07-25,"Muskegon, MI",BEECH,A24R,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100726X53555,2010-07-25,"Yates City, IL",AIR TRACTOR,AT-602,Turbo Prop,0.0,1.0,NULL,Airplane,1.0
20100928X85552,2010-07-25,"Santa Maria, CA",CESSNA,172S,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100726X04919,2010-07-26,"Philadelphia, MS",BEECH,K35,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100726X84918,2010-07-26,"Gulf of Mexico, LA",BELL,206,Turbo Shaft,0.0,0.0,NULL,Helicopter,1.0
20100727X42310,2010-07-26,"Hyannis, MA",CESSNA,402C,Reciprocating,0.0,0.0,NULL,Airplane,2.0
20100727X52711,2010-07-26,"Delta, CO",Beers,Tailwind 10,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100729X10458,2010-07-27,"New York, NY",GULFSTREAM,GIV,Turbo Fan,0.0,0.0,NULL,Airplane,2.0
20100727X12740,2010-07-27,"Seymour, IN","Wolseley Motors, Inc.",SE5-A,Reciprocating,0.0,1.0,NULL,Airplane,1.0
20100727X22656,2010-07-27,"Tell City, IN",Lunceford,Sparrowhawk II,Reciprocating,1.0,0.0,NULL,Gyrocraft,1.0
20100727X65618,2010-07-27,"Enid, OK",BEECH,F35,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100727X65835,2010-07-27,"Oceanside, CA",BEECH,95 55,Reciprocating,1.0,0.0,NULL,Airplane,2.0
20100728X61329,2010-07-27,"Shirley, NY",CESSNA,152,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100728X70427,2010-07-27,"Oshkosh, WI",Hawker Beechcraft,390,Turbo Fan,0.0,0.0,NULL,Airplane,2.0
20100729X44254,2010-07-27,"San Juan, PR",CESSNA,402C,Reciprocating,0.0,0.0,NULL,Airplane,2.0
20100729X84620,2010-07-27,"Stonington, ME",CESSNA,172N,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100730X15638,2010-07-27,"Spokane, WA",LANCAIR,320,Reciprocating,0.0,1.0,NULL,Airplane,1.0
20100730X91552,2010-07-27,"Ripon, WI",PIPER,PA-32R-301,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100803X33417,2010-07-28,"Islamabad, Pakistan",AIRBUS,A321,Turbo Fan,157.0,0.0,NULL,Airplane,2.0
20100728X51747,2010-07-28,"Newport, TN",GARLICK HELICOPTERS INC,OH-58A+,Turbo Shaft,0.0,1.0,NULL,Helicopter,1.0
20100728X55008,2010-07-28,"Walla Walla, WA",PIPER,PA-28-180,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100728X95647,2010-07-28,"Manzanola, CO",BREWSTER FLEET,7-220,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100730X21508,2010-07-28,"Zwingle, IA",AIR TRACTOR INC,AT-502B,Turbo Prop,0.0,1.0,NULL,Airplane,1.0
20100810X22208,2010-07-28,"Delaware, OH",AERO SP Z O O,AT-4 LSA,Reciprocating,1.0,0.0,NULL,Airplane,1.0
20100811X63924,2010-07-28,"Tokyo, Japan",BOEING,777,Turbo Fan,0.0,0.0,NULL,Airplane,2.0
20100729X40852,2010-07-29,"Holly Hill, SC",HILLER,UH-12E,Reciprocating,0.0,0.0,NULL,Helicopter,1.0
20100729X71844,2010-07-29,"Kapowsin, WA",Marshall,CH601 HDS,Reciprocating,1.0,0.0,NULL,Airplane,1.0
20100730X82457,2010-07-29,"Canton, MS",AIR TRACTOR INC,AT-602,Turbo Prop,1.0,0.0,NULL,Airplane,1.0
20100802X01740,2010-07-29,"Montezuma, IN",CESSNA,T188C,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100802X61044,2010-07-29,"Petersburg, TX",PIPER,PA-36-285,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100805X95630,2010-07-29,"Shell Lake, WI",CESSNA,T210M,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100803X14134,2010-07-29,"Libertad, Uruguay",BELL HELICOPTER TEXTRON CANADA,206B,Turbo Shaft,1.0,0.0,NULL,Helicopter,1.0
20100730X31536,2010-07-30,"Fairbanks, AK",BELLANCA,8GCBC,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100802X25131,2010-07-30,"Pittsfield, IL",Maule,MX-7-180A,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100806X15526,2010-07-30,"Perry, GA",CESSNA,172N,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100810X85131,2010-07-30,"Breckenridge, MI",CESSNA,152,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100730X32315,2010-07-31,"Midlothian, TX",American Champion Aircraft Cor,7GCBC,Reciprocating,2.0,0.0,NULL,Airplane,1.0
20100731X30316,2010-07-31,"Rawlins, WY",CESSNA,177,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100802X13302,2010-07-31,"Kountze, TX",GARLICK,OH-58A,Turbo Shaft,0.0,0.0,NULL,Helicopter,1.0
20100802X32728,2010-07-31,"Caldwell, ID",PORTER JAMES GRANT,SUPERIOR CUB,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100802X61351,2010-07-31,"Elk Creek, VA",CESSNA,172N,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100803X25950,2010-07-31,"Santa Rosa, CA",BOEING,PT-13B,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100805X73225,2010-08-01,"McKinley Park, AK",FAIRCHILD,C-123K,Reciprocating,3.0,0.0,NULL,Airplane,2.0
20100801X44230,2010-08-01,"Santa Fe, NM",CESSNA,172P,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100801X72656,2010-08-01,"Middleberry, VT",CESSNA,177B,Reciprocating,0.0,2.0,NULL,Airplane,1.0
20100801X85218,2010-08-01,"Newfane, NY",CESSNA,A185F,Reciprocating,1.0,5.0,NULL,Airplane,1.0
20100801X90445,2010-08-01,"Rockwood, ME",CESSNA,A185F,Reciprocating,1.0,0.0,NULL,Airplane,1.0
20100802X31251,2010-08-01,"Mount Pleasant, TX",PIPER,PA-32R-301T,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100803X64454,2010-08-01,"Zelienople, PA",LUSCOMBE,8C,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100825X34013,2010-08-01,"Carlsbad, CA",HOLMGREEN JOHN B,RV8A,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20101014X55320,2010-08-01,"Newton, KS",CESSNA,172M,Reciprocating,0.0,1.0,NULL,Airplane,1.0
20100802X01751,2010-08-02,"San Diego, CA",Advertising MGMT & Consulting,Velocity Super XLRG5,Reciprocating,2.0,0.0,NULL,Airplane,1.0
20100802X12158,2010-08-02,"Wild Rose, WI",Piper,PA-12,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100802X52334,2010-08-02,"Winter Haven, FL",TURCK G L/DUFLO J T,SEA REY,Reciprocating,1.0,0.0,NULL,Airplane,1.0
20100802X84006,2010-08-02,"White Sulphur Springs, MT",PIPER,PA-12,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100803X41255,2010-08-02,"Mashpee, MA",CESSNA,177B,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100803X63732,2010-08-02,"Burnet, TX",CESSNA,180B,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100803X90315,2010-08-02,"Onset, MA",MAULE,M-7-260,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100805X00148,2010-08-02,"Park Rapids, MN",Wing,Kitfox II,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20100806X55641,2010-08-02,"Blairsville, GA",ROBINSON HELICOPTER COMPANY,R44 II,Reciprocating,2.0,0.0,NULL,Helicopter,1.0
20100803X34621,2010-08-03,"Blossvale, NY",PIPER,PA-28-161,Reciprocating,0.0,2.0,NULL,Airplane,1.0
20100810X05844,2010-08-03,"Auburn, IN",PIPER,J3C-85,Reciprocating,0.0,0.0,NULL,Airplane,1.0
